,ID,longitude,latitude,pile_num,perimeter,area
1379,1379,4.96855688095,52.2904434204,1,398.75629652863466,11569.550162317406
1380,1380,4.91604709625,52.3512687683,1,399.12757635485116,11585.464455679457
1381,1381,4.87251520157,52.3446884155,1,399.0873416441071,11583.74003597142
1382,1382,4.89658784866,52.3722076416,2,399.25571443728995,11590.956044503284
1383,1383,4.88293981552,52.345287323,1,399.09100290062037,11583.896955545
1384,1384,4.9314699173,52.3470535278,1,399.10180091146225,11584.359750676032
1385,1385,4.812620639805,52.3427772522,2,425.30927178123767,13416.437423190971
1386,1386,4.83902788162,52.3791389465,1,399.2981683701654,11592.775389799584
1387,1387,4.9055016040799995,52.377986908,2,433.8920854564142,14208.17046369257
1388,1388,4.87095880508,52.3378829956,1,399.04574817347657,11581.957336635607
1389,1389,4.961848894756667,52.3908958435,3,405.86708321702196,12099.481278531608
1390,1390,4.89527177811,52.3400497437,1,399.0589890206853,11582.52484527109
1391,1391,4.89126944542,52.34469795225,2,433.09505119986335,14140.535141428925
1392,1392,4.93973922729,52.3693618774,1,399.23828958218076,11590.209296093579
1393,1393,4.87993478775,52.4143066406,1,399.51385247456295,11602.017714040016
1394,1394,4.80176687241,52.3520889282,1,399.13259227345725,11585.67943000489
1395,1395,4.85668992996,52.3693008423,1,399.2379158938151,11590.19328144624
1396,1396,4.88919782639,52.3275032043,1,398.98234282424335,11579.23969141237
1397,1397,4.91486215591,52.3999443054,1,399.42571073936983,11598.240880937517
1398,1398,4.90330410004,52.3548126221,1,399.1492516380329,11586.393419232274
1399,1399,4.8419893582633335,52.34357070923334,3,429.67838299725145,13034.602842579481
